permno,permco,ncusip,cusip,ticker,comnam,tic,conm,gvkey,long_cusip,naics,exchcd,namedt,nameenddt,st_date,end_date,cusip_score,ticker_match_score,name_match_score,average_match_score
87321.0,17298.0,36269P10,36269P10,GAIA,GAIA INC,GAIA,GAIA INC,125601,36269P104,519130,3.0,2016-07-15,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,100.0,100.0
87337.0,17303.0,72919P20,72919P20,PLUG,PLUG POWER INC,PLUG,PLUG POWER INC,125604,72919P202,334413,3.0,2011-05-20,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,100.0,100.0
87339.0,17293.0,70211M10,70211M10,PTNR,PARTNER COMMUNICATIONS CO LTD,PTNR,PARTNER COMMUNICATIONS CO,125378,70211M109,517312,3.0,1999-10-27,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,100.0,100.0
87344.0,17206.0,82655M10,82655M10,SIFY,SIFY LTD,SIFY,SIFY TECHNOLOGIES LTD -ADR,125239,82655M107,517311,3.0,2003-01-15,2007-10-25,1999-10-29,2019-12-31,1.0,100.0,75.0,87.5
87356.0,17205.0,98156Q10,98156Q10,WWE,WORLD WRESTLING ENTMT INC,WWE,WORLD WRESTLING ENTMT INC,125240,98156Q108,512110,1.0,2002-07-01,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,100.0,100.0
87361.0,17208.0,69325Q10,69325Q10,PCTI,P C TEL INC,PCTI,PCTEL INC,125014,69325Q105,334220,3.0,1999-10-19,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,89.0,94.5
87364.0,17202.0,74837P40,74837P40,QUIK,QUICKLOGIC CORP,QUIK,QUICKLOGIC CORP,065036,74837P405,334413,3.0,2019-12-24,2019-12-31,1999-10-29,2019-12-31,1.0,100.0,100.0,100.0
87373.0,17395.0,01167P10,01167P10,ALSK,ALASKA COMMUNICATIONS SYS GRP I,ALSK,ALASKA COMMUNICATIONS SYS GP,126555,01167P101,517311,3.0,1999-11-18,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,96.0,98.0
87379.0,17317.0,19421R20,19421R20,CLCT,COLLECTORS UNIVERSE INC,CLCT,COLLECTORS UNIVERSE INC,125975,19421R200,561499,3.0,2002-12-09,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,100.0,100.0
87394.0,17346.0,45252110,45252110,IMMR,IMMERSION CORP,IMMR,IMMERSION CORP,126318,452521107,511210,3.0,1999-11-12,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,100.0,100.0
87426.0,7557.0,50189K10,50189K10,LCII,L C I INDUSTRIES,LCII,LCI INDUSTRIES,011796,50189K103,336211,1.0,2017-01-03,2019-12-31,1985-05-31,2019-12-31,1.0,100.0,93.0,96.5
87430.0,17314.0,50077B20,50077B20,KTOS,KRATOS DEFENSE & SECUR SOLS INC,KTOS,KRATOS DEFENSE & SECURITY,126056,50077B207,541512,3.0,2009-09-11,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,88.0,94.0
87432.0,36364.0,00846U10,00846U10,A,AGILENT TECHNOLOGIES INC,A,AGILENT TECHNOLOGIES INC,126554,00846U101,334516,1.0,1999-11-18,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,100.0,100.0
87437.0,36370.0,26929N10,26929N10,EVI,E V I INDUSTRIES INC,EVI,EVI INDUSTRIES INC,007295,26929N102,423850,2.0,2018-12-24,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,94.0,97.0
87439.0,36373.0,45817G20,45817G20,IDN,INTELLICHECK MOBILISA INC,IDN,INTELLICHECK INC,126020,45817G201,334118,2.0,2014-08-13,2017-05-16,1999-11-30,2019-12-31,1.0,100.0,81.0,90.5
87444.0,36379.0,83175M20,83175M20,SNN,SMITH & NEPHEW P L C,SNN,SMITH & NEPHEW PLC,101317,83175M205,339113,1.0,2000-08-07,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,94.0,97.0
87445.0,36380.0,87936010,87936010,TDY,TELEDYNE TECHNOLOGIES,TDY,TELEDYNE TECHNOLOGIES INC,126721,879360105,334511,1.0,1999-11-30,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,100.0,100.0
87447.0,36383.0,91131210,91131210,UPS,UNITED PARCEL SERVICE INC,UPS,UNITED PARCEL SERVICE INC,010920,911312106,492110,1.0,1999-11-10,2019-12-31,1999-11-30,2019-12-31,1.0,100.0,100.0,100.0
87464.0,36557.0,44845110,44845110,HBP,HUTTIG BUILDING PRODUCTS INC,HBP,HUTTIG BUILDING PRODUCTS INC,005792,448451104,423310,1.0,1999-12-17,2008-12-08,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87471.0,36564.0,88033R50,88033R50,TGC,TENGASCO INC,TGC,TENGASCO INC,062204,88033R502,211120,2.0,2016-03-24,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87476.0,17669.0,06342510,06342510,BMRC,BANK OF MARIN BANCORP,BMRC,BANK OF MARIN BANCORP,031764,063425102,522110,3.0,2007-07-02,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87487.0,17502.0,05541T10,05541T10,BGCP,B G C PARTNERS INC,BGCP,BGC PARTNERS INC,127377,05541T101,523120,3.0,2008-04-02,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,94.0,97.0
87488.0,17667.0,31205910,31205910,FBSS,FAUQUIER BANKSHARES INC,FBSS,FAUQUIER BANKSHARES INC,106404,312059108,522110,3.0,1999-12-23,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87501.0,17665.0,55422510,55422510,MCBC,MACATAWA BANK CORP,MCBC,MACATAWA BANK CORP,107325,554225102,522110,3.0,1999-12-23,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87505.0,17469.0,63486510,63486510,NKSH,NATIONAL BANKSHARES INC,NKSH,NATIONAL BANKSHARES INC VA,025481,634865109,522110,3.0,1999-12-01,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87508.0,17664.0,64115A40,64115A40,NTWK,NETSOL TECHNOLOGIES INC,NTWK,NETSOL TECHNOLOGIES INC,107446,64115A402,511210,3.0,2012-08-13,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87510.0,17473.0,71709820,71709820,PFSW,PFSWEB INC,PFSW,PFSWEB INC,126718,717098206,518210,3.0,2008-06-02,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,100.0,100.0
87525.0,17670.0,62845B10,62845B10,MFSF,MUTUALFIRST FINL INC,MFSF,MUTUALFIRST FINANCIAL INC,127797,62845B104,522110,3.0,2000-04-28,2019-12-31,1999-12-31,2019-12-31,1.0,100.0,85.0,92.5
87532.0,20454.0,75540810,75540810,RDI,READING INTERNATIONAL INC,RDI,READING INTL INC  -CL A,031629,755408101,512131,2.0,2002-01-02,2009-08-03,2000-01-31,2019-12-31,1.0,100.0,61.0,80.5
87533.0,20454.0,75540820,75540820,RDIB,READING INTERNATIONAL INC,RDIB,READING INTL INC  -CL A,031629,755408200,512131,3.0,2009-08-04,2019-12-31,2000-01-31,2019-12-31,1.0,100.0,61.0,80.5
87541.0,23511.0,69515610,69515610,PKG,PACKAGING CORP AMERICA,PKG,PACKAGING CORP OF AMERICA,128978,695156109,322211,1.0,2000-01-28,2019-12-31,2000-01-31,2019-12-31,1.0,100.0,86.0,93.0
87583.0,17936.0,00847G70,00847G70,AGEN,AGENUS INC,AGEN,AGENUS INC,129466,00847G705,325412,3.0,2011-10-03,2019-12-31,2000-02-29,2019-12-31,1.0,100.0,100.0,100.0
87589.0,17970.0,07401410,07401410,BBGI,BEASLEY BROADCAST GROUP INC,BBGI,BEASLEY BROADCAST GROUP INC,129823,074014101,515112,3.0,2000-02-11,2019-12-31,2000-02-29,2019-12-31,1.0,100.0,100.0,100.0
87608.0,18009.0,Y2711Y11,Y2711Y11,GIGM,GIGAMEDIA LIMITED,GIGM,GIGAMEDIA LTD,130498,Y2711Y112,519130,3.0,2015-12-16,2019-12-31,2000-02-29,2019-12-31,1.0,100.0,85.0,92.5
87614.0,18304.0,51163710,51163710,LBAI,LAKELAND BANCORP INC,LBAI,LAKELAND BANCORP INC,109621,511637100,522110,3.0,2000-02-22,2019-12-31,2000-02-29,2019-12-31,1.0,100.0,100.0,100.0
87656.0,36949.0,00289Y10,00289Y10,ABEO,ABEONA THERAPEUTICS INC,ABEO,ABEONA THERAPEUTICS INC,012713,00289Y107,325414,3.0,2015-06-22,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87657.0,36952.0,28176E10,28176E10,EW,EDWARDS LIFESCIENCES CORP,EW,EDWARDS LIFESCIENCES CORP,133366,28176E108,339113,1.0,2000-04-03,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
87658.0,36953.0,29076N20,29076N20,EMAN,EMAGIN CORP,EMAN,EMAGIN CORP,114698,29076N206,334419,2.0,2010-05-18,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87659.0,36954.0,28035Q10,28035Q10,EPC,EDGEWELL PERSONAL CARE CO,EPC,EDGEWELL PERSONAL CARE CO,133367,28035Q102,332215,1.0,2015-07-01,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
87662.0,36956.0,45104G10,45104G10,IBN,I C I C I BANK LTD,IBN,ICICI BANK LTD,223148,45104G104,522110,1.0,2000-03-28,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,86.0,93.0
87717.0,7232.0,30213010,30213010,EXPD,EXPEDITORS INTERNATIONAL WA INC,EXPD,EXPEDITORS INTL WASH INC,004494,302130109,488510,3.0,1984-09-26,2019-12-31,1984-09-28,2019-12-31,1.0,100.0,62.0,81.0
87725.0,7518.0,45774W10,45774W10,IIIN,INSTEEL INDUSTRIES INC,IIIN,INSTEEL INDUSTRIES,004498,45774W108,332618,3.0,2004-09-28,2019-12-31,1985-04-30,2019-12-31,1.0,100.0,100.0,100.0
87753.0,17489.0,91731310,91731310,USIO,USIO INC,USIO,USIO INC,116209,917313108,522320,3.0,2019-07-01,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87759.0,18404.0,45172K10,45172K10,IKNX,IKONICS CORP,IKNX,IKONICS CORP,017890,45172K102,325613,3.0,2002-12-16,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87789.0,18709.0,55027E10,55027E10,LMNX,LUMINEX CORP,LMNX,LUMINEX CORP,133504,55027E102,325413,3.0,2000-03-30,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87812.0,18455.0,82691910,82691910,SLAB,SILICON LABORATORIES INC,SLAB,SILICON LABORATORIES INC,133288,826919102,334413,3.0,2000-03-24,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87825.0,18348.0,G9310A11,G9310A11,UTSI,UTSTARCOM HOLDINGS CORP,UTSI,UTSTARCOM HOLDINGS CORP,132525,G9310A114,334220,3.0,2013-03-22,2019-12-31,2000-03-31,2019-12-31,1.0,100.0,100.0,100.0
87832.0,37130.0,02077210,02077210,APT,ALPHA PRO TECH LTD,APT,ALPHA PRO TECH LTD,062072,020772109,326199,2.0,2000-04-04,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
87837.0,37134.0,50575Q10,50575Q10,LTS,LADENBURG THALMANN FIN SVCS INC,LTS,LADENBURG THALMANN FINL SERV,065717,50575Q102,523120,2.0,2001-05-08,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,89.0,94.5
87842.0,37138.0,59156R10,59156R10,MET,METLIFE INC,MET,METLIFE INC,133768,59156R108,524113,1.0,2000-04-05,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
87844.0,37141.0,71646E10,71646E10,PTR,PETROCHINA CO LTD,PTR,PETROCHINA CO LTD,133870,71646E100,324110,1.0,2000-04-06,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
87952.0,6944.0,37637Q10,37637Q10,GBCI,GLACIER BANCORP INC NEW,GBCI,GLACIER BANCORP INC,016832,37637Q105,522110,3.0,1998-08-07,2019-12-31,1984-03-30,2019-12-31,1.0,100.0,100.0,100.0
88031.0,7902.0,61174X10,61174X10,MNST,MONSTER BEVERAGE CORP NEW,MNST,MONSTER BEVERAGE CORP,024316,61174X109,312111,3.0,2015-06-15,2019-12-31,1985-12-31,2019-12-31,1.0,100.0,100.0,100.0
88152.0,37148.0,12709P10,12709P10,CCMP,CABOT MICROELECTRONICS CORP,CCMP,CABOT MICROELECTRONICS CORP,133726,12709P103,325998,3.0,2000-04-04,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88159.0,37154.0,30161Q10,30161Q10,EXEL,EXELIXIS INC,EXEL,EXELIXIS INC,133885,30161Q104,325414,3.0,2000-04-11,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88167.0,37161.0,42222N10,42222N10,HSTM,HEALTHSTREAM INC,HSTM,HEALTHSTREAM INC,133766,42222N103,511210,3.0,2000-04-11,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88173.0,37167.0,52887230,52887230,LXRX,LEXICON PHARMACEUTICALS INC,LXRX,LEXICON PHARMACEUTICALS INC,133868,528872302,325413,3.0,2015-05-21,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88174.0,37168.0,53814610,53814610,LPSN,LIVEPERSON INC,LPSN,LIVEPERSON INC,133869,538146101,519130,3.0,2000-04-07,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88177.0,37171.0,81577F10,81577F10,SEEL,SEELOS THERAPEUTICS INC,SEEL,SEELOS THERAPEUTICS INC,034709,81577F109,325414,3.0,2019-01-24,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88181.0,37175.0,M7516K10,M7516K10,NVMI,NOVA MEASURING INSTRUMENTS LTD,NVMI,NOVA MEASURING INSTRUMENTS,133905,M7516K103,334513,3.0,2000-04-11,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88182.0,37176.0,68218910,68218910,ON,ON SEMICONDUCTOR CORP,ON,ON SEMICONDUCTOR CORP,134932,682189105,334413,3.0,2015-04-06,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88183.0,37177.0,68019410,68019410,OPOF,OLD POINT FINL CORP,OPOF,OLD POINT FINANCIAL CORP,066313,680194107,522110,3.0,2000-04-25,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,74.0,87.0
88195.0,37188.0,80067710,80067710,SGMO,SANGAMO BIOSCIENCES INC,SGMO,SANGAMO THERAPEUTICS INC,133871,800677106,325414,3.0,2000-04-06,2017-01-08,2000-04-28,2019-12-31,1.0,100.0,61.0,80.5
88196.0,37189.0,G8147710,G8147710,SINA,SINA COM,SINA,SINA CORP,134044,G81477104,519130,3.0,2000-04-13,2003-02-13,2000-04-28,2019-12-31,1.0,100.0,88.0,94.0
88197.0,5440.0,36027110,36027110,FULT,FULTON FINANCIAL CORP PA,FULT,FULTON FINANCIAL CORP,014172,360271100,522110,3.0,1985-09-03,2019-12-31,1985-09-30,2019-12-31,1.0,100.0,100.0,100.0
88203.0,37195.0,68287N10,68287N10,OSPN,ONESPAN INC,OSPN,ONESPAN INC,066686,68287N100,334290,3.0,2018-06-04,2019-12-31,2000-04-28,2019-12-31,1.0,100.0,100.0,100.0
88208.0,37489.0,15117N50,15117N50,CLSN,CELSION CORP,CLSN,CELSION CORP,002990,15117N503,325414,3.0,2017-05-30,2019-12-31,2000-05-31,2019-12-31,1.0,100.0,100.0,100.0
88214.0,31600.0,46428677,46428677,EWY,ISHARES INC,EWY,ISHARES MSCI SOUTH KOREA ETF,135544,464286772,525990,2.0,2000-05-22,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,82.0,91.0
88215.0,37493.0,46428720,46428720,IVV,ISHARES TRUST,IVV,ISHARES CORE S&P 500 ETF,136604,464287200,525990,2.0,2000-05-19,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,69.0,84.5
88216.0,37493.0,46428730,46428730,IVW,ISHARES TRUST,IVW,ISHARES S&P 500 GROWTH ETF,136524,464287309,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,69.0,84.5
88217.0,37493.0,46428740,46428740,IVE,ISHARES TRUST,IVE,ISHARES S&P 500 VALUE ETF,136544,464287408,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,69.0,84.5
88218.0,37493.0,46428750,46428750,IJH,ISHARES TRUST,IJH,ISHARES CORE S&P MID-CAP ETF,136564,464287507,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,69.0,84.5
88219.0,37493.0,46428759,46428759,IWD,ISHARES TRUST,IWD,ISHARES RUSSELL 1000 VALUE,136424,464287598,525990,2.0,2000-05-26,2006-10-19,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88220.0,37493.0,46428761,46428761,IWF,ISHARES TRUST,IWF,ISHARES RUSSELL 1000 GWTH,136444,464287614,525990,2.0,2000-05-26,2006-10-19,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88221.0,37493.0,46428762,46428762,IWB,ISHARES TRUST,IWB,ISHARES RUSSELL 1000 ETF,136364,464287622,525990,2.0,2000-05-19,2006-10-19,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88222.0,37493.0,46428765,46428765,IWM,ISHARES TRUST,IWM,ISHARES RUSSELL 2000 ETF,136384,464287655,525990,2.0,2000-05-26,2006-10-19,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88223.0,37493.0,46428768,46428768,IWV,ISHARES TRUST,IWV,ISHARES RUSSELL 3000 ETF,136404,464287689,525990,2.0,2000-05-26,2006-10-19,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88224.0,37493.0,46428771,46428771,IYZ,ISHARES TRUST,IYZ,ISHARES US TELECOMMUNICATION,136464,464287713,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88225.0,37493.0,46428772,46428772,IYW,ISHARES TRUST,IYW,ISHARES US TECHNOLOGY ETF,136504,464287721,525990,2.0,2000-05-19,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,85.0,92.5
88228.0,37493.0,46428778,46428778,IYF,ISHARES TRUST,IYF,ISHARES US FINANCIALS ETF,136445,464287788,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,77.0,88.5
88229.0,37493.0,46428780,46428780,IJR,ISHARES TRUST,IJR,ISHARES CORE S&P SM-CAP ETF,136584,464287804,525990,2.0,2000-05-26,2005-11-29,2000-05-31,2019-12-31,1.0,100.0,69.0,84.5
88233.0,37497.0,66987V10,66987V10,NVS,NOVARTIS A G,NVS,NOVARTIS AG,101310,66987V109,325412,1.0,2000-05-11,2019-12-31,2000-05-31,2019-12-31,1.0,100.0,91.0,95.5
88244.0,37508.0,49579A30,49579A30,KGJI,KINGOLD JEWELRY INC,KGJI,KINGOLD JEWELRY INC,184070,49579A303,339910,3.0,2019-10-22,2019-12-31,2000-05-31,2019-12-31,1.0,100.0,100.0,100.0
88260.0,37524.0,72581M30,72581M30,PXLW,PIXELWORKS INC,PXLW,PIXELWORKS INC,135044,72581M305,334413,3.0,2008-06-04,2019-12-31,2000-05-31,2019-12-31,1.0,100.0,100.0,100.0
88264.0,37528.0,76254410,76254410,RBBN,RIBBON COMMUNICATIONS INC,RBBN,RIBBON COMMUNICATIONS INC,135965,762544104,541512,3.0,2017-11-29,2019-12-31,2000-05-31,2019-12-31,1.0,100.0,100.0,100.0
88280.0,37659.0,08468010,08468010,BHLB,BERKSHIRE HILLS BANCORP INC,BHLB,BERKSHIRE HILLS BANCORP INC,137351,084680107,522110,3.0,2005-10-25,2012-11-18,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88281.0,37660.0,15986410,15986410,CRL,CHARLES RIVER LABS INTL INC,CRL,CHARLES RIVER LABS INTL INC,137131,159864107,54171,1.0,2000-06-23,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88282.0,37661.0,16945R10,16945R10,CHU,CHINA UNICOM LTD,CHU,CHINA UNICOM (HONG KONG) LTD,137066,16945R104,517312,1.0,2000-06-21,2008-05-26,2000-06-30,2019-12-31,1.0,100.0,81.0,90.5
88284.0,37664.0,20366810,20366810,CYH,COMMUNITY HEALTH SYS INC NEW,CYH,COMMUNITY HEALTH SYSTEMS INC,023714,203668108,622110,1.0,2000-06-09,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,86.0,93.0
88287.0,37666.0,24736810,24736810,DLA,DELTA APPAREL INC,DLA,DELTA APPAREL INC,137432,247368103,315,2.0,2000-06-30,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88290.0,31600.0,46434G77,46434G77,EWT,ISHARES INC,EWT,ISHARES MSCI TIWAN CAPED ETF,137171,46434G772,525990,4.0,2016-11-07,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,82.0,91.0
88291.0,37493.0,46428758,46428758,IYC,ISHARES TRUST,IYC,ISHARES US CONSUMER SVCS,136904,464287580,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88292.0,37493.0,46428769,46428769,IDU,ISHARES TRUST,IDU,ISHARES US UTILITIES ETF,136905,464287697,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,85.0,92.5
88294.0,37493.0,46428773,46428773,IYR,ISHARES TRUST,IYR,ISHARES US REAL ESTATE ETF,136906,464287739,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88295.0,37493.0,46428775,46428775,IYJ,ISHARES TRUST,IYJ,ISHARES US INDUSTRIALS ETF,136907,464287754,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88296.0,37493.0,46428776,46428776,IYH,ISHARES TRUST,IYH,ISHARES US HEALTHCARE ETF,136924,464287762,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88297.0,37493.0,46428777,46428777,IYG,ISHARES TRUST,IYG,ISHARES US FINANCIAL SVC ETF,136944,464287770,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88298.0,37493.0,46428779,46428779,IYE,ISHARES TRUST,IYE,ISHARES US ENERGY ETF,136945,464287796,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88299.0,37493.0,46428781,46428781,IYK,ISHARES TRUST,IYK,ISHARES US CONSUMER GOODS,136946,464287812,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88301.0,37493.0,46428783,46428783,IYM,ISHARES TRUST,IYM,ISHARES US BASIC MATERIALS,136948,464287838,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,77.0,88.5
88302.0,37493.0,46428784,46428784,IYY,ISHARES TRUST,IYY,ISHARES DOW JONES US ETF,136964,464287846,525990,2.0,2000-06-16,2005-11-29,2000-06-30,2019-12-31,1.0,100.0,62.0,81.0
88307.0,37672.0,55382910,55382910,MVC,M V C CAPITAL,MVC,MVC CAPITAL INC,137230,553829102,523999,1.0,2002-12-02,2004-08-01,2000-06-30,2019-12-31,1.0,100.0,85.0,92.5
88309.0,37674.0,60740910,60740910,MBT,MOBILE TELESYSTEMS OJSC,MBT,MOBILE TELESYSTEMS PJSC,137433,607409109,517312,1.0,2000-06-30,2015-07-06,2000-06-30,2019-12-31,1.0,100.0,96.0,98.0
88310.0,37675.0,74435K20,74435K20,PUK,PRUDENTIAL PLC,PUK,PRUDENTIAL PLC,015782,74435K204,524113,1.0,2000-06-28,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88319.0,37682.0,92839U20,92839U20,VC,VISTEON CORP,VC,VISTEON CORP,136648,92839U206,336320,1.0,2011-01-10,2017-12-26,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88332.0,37707.0,14067D50,14067D50,CPST,CAPSTONE TURBINE CORP,CPST,CAPSTONE TURBINE CORP,137373,14067D508,333611,3.0,2019-10-22,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88341.0,37716.0,42047610,42047610,HWBK,HAWTHORN BANCSHARES INC,HWBK,HAWTHORN BANCSHARES INC,111179,420476103,522110,3.0,2007-06-18,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88343.0,37718.0,69526310,69526310,PACW,PACWEST BANCORP DE,PACW,PACWEST BANCORP,136265,695263103,522110,3.0,2008-05-14,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88351.0,37726.0,45766930,45766930,INSM,INSMED INC,INSM,INSMED INC,136186,457669307,325414,3.0,2011-03-03,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88352.0,37727.0,46120E60,46120E60,ISRG,INTUITIVE SURGICAL INC,ISRG,INTUITIVE SURGICAL INC,136725,46120E602,334510,3.0,2003-07-01,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88360.0,37731.0,G5876H10,G5876H10,MRVL,MARVELL TECHNOLOGY GROUP LTD,MRVL,MARVELL TECHNOLOGY GROUP LTD,137310,G5876H105,334413,3.0,2000-06-27,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88362.0,37733.0,64110W10,64110W10,NTES,NETEASE COM INC,NTES,NETEASE INC,137435,64110W102,519130,3.0,2000-06-30,2001-09-03,2000-06-30,2019-12-31,1.0,100.0,82.0,91.0
88368.0,37737.0,69455210,69455210,PMBC,PACIFIC MERCANTILE BANCORP,PMBC,PACIFIC MERCANTILE BANCORP,121381,694552100,522110,3.0,2000-06-15,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88370.0,37739.0,74758R20,74758R20,QBAK,QUALSTAR CORP,QBAK,QUALSTAR CORP,133949,74758R208,334112,3.0,2016-06-16,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88372.0,16512.0,91705J20,91705J20,UONEK,URBAN ONE INC,UONEK,URBAN ONE INC,120301,91705J204,515112,3.0,2017-05-08,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,100.0,100.0
88373.0,7257.0,63741710,63741710,NNN,NATIONAL RETAIL PROPERTIES INC,NNN,NATIONAL RETAIL PROPERTIES,012140,637417106,525990,1.0,2006-05-01,2019-12-31,1984-10-31,2019-12-31,1.0,100.0,100.0,100.0
88384.0,37750.0,33744V10,33744V10,FUSB,FIRST U S BANCSHARES INC,FUSB,FIRST US BANCSHARES INC,066597,33744V103,522110,3.0,2016-10-11,2019-12-31,2000-06-30,2019-12-31,1.0,100.0,96.0,98.0
88392.0,37901.0,29082A10,29082A10,ERJ,EMBRAER S A,ERJ,EMBRAER SA,213288,29082A107,336411,1.0,2010-12-14,2019-12-31,2006-06-30,2019-12-31,1.0,100.0,90.0,95.0
88396.0,31600.0,46428640,46428640,EWZ,ISHARES INC,EWZ,ISHARES MSCI BRAZIL ETF,137680,464286400,525990,2.0,2000-07-14,2005-11-29,2000-07-31,2019-12-31,1.0,100.0,82.0,91.0
88397.0,31600.0,46428660,46428660,EZU,ISHARES INC,EZU,ISHARES MSCI EUROZONE ETF,138267,464286608,525910,2.0,2000-07-28,2006-10-19,2000-07-31,2019-12-31,1.0,100.0,82.0,91.0
